# tau=beta*t, lambda=exp[(gamma_dot/beta)*tau], sigma_norm=sigma/mu
# tau lambda sigma_over_mu
8.796228499761344910e-01 1.421694030764726779e+00 1.099350519203051268e+00
8.819135344812806254e-01 1.422997288739048960e+00 1.099977998930041112e+00
8.842042189864267598e-01 1.424301741401757582e+00 1.100599450132995205e+00
8.864949034915730053e-01 1.425607389848016160e+00 1.101214900186633372e+00
8.887855879967191397e-01 1.426914235173991630e+00 1.101824376351585810e+00
8.910762725018653851e-01 1.428222278476856122e+00 1.102427905774877592e+00
8.933669570070115196e-01 1.429531520854787630e+00 1.103025515490409170e+00
8.956576415121577650e-01 1.430841963406970896e+00 1.103617232419434657e+00
8.979483260173038994e-01 1.432153607233597858e+00 1.104203083371037009e+00
9.002390105224500338e-01 1.433466453435869425e+00 1.104783095042605412e+00
9.025296950275962793e-01 1.434780503115995476e+00 1.105357294020305359e+00
9.048203795327424137e-01 1.436095757377197080e+00 1.105925706779551154e+00
9.071110640378886592e-01 1.437412217323705610e+00 1.106488359685470879e+00
9.094017485430347936e-01 1.438729884060765407e+00 1.107045278993376236e+00
9.116924330481810390e-01 1.440048758694634001e+00 1.107596490849225734e+00
9.139831175533271734e-01 1.441368842332582556e+00 1.108142021290084767e+00
9.162738020584734189e-01 1.442690136082897423e+00 1.108681896244589460e+00
9.185644865636195533e-01 1.444012641054881252e+00 1.109216141533401645e+00
9.208551710687656877e-01 1.445336358358853213e+00 1.109744782869667823e+00
9.231458555739119332e-01 1.446661289106150328e+00 1.110267845859470803e+00
9.254365400790580676e-01 1.447987434409128582e+00 1.110785356002284230e+00
9.277272245842043130e-01 1.449314795381163590e+00 1.111297338691420888e+00
9.300179090893504474e-01 1.450643373136651260e+00 1.111803819214483235e+00
9.323085935944966929e-01 1.451973168791009572e+00 1.112304822753808153e+00
9.345992780996428273e-01 1.453304183460678578e+00 1.112800374386911262e+00
9.368899626047890727e-01 1.454636418263121955e+00 1.113290499086930785e+00
9.391806471099352072e-01 1.455969874316827894e+00 1.113775221723067865e+00
9.414713316150813416e-01 1.457304552741309767e+00 1.114254567061023771e+00
9.437620161202275870e-01 1.458640454657107011e+00 1.114728559763438653e+00
9.460527006253737214e-01 1.459977581185786688e+00 1.115197224390324759e+00
9.483433851305199669e-01 1.461315933449943483e+00 1.115660585399500970e+00
9.506340696356661013e-01 1.462655512573201255e+00 1.116118667147022236e+00
9.529247541408123467e-01 1.463996319680214375e+00 1.116571493887611233e+00
9.552154386459584812e-01 1.465338355896667499e+00 1.117019089775082463e+00
9.575061231511047266e-01 1.466681622349277792e+00 1.117461478862771251e+00
9.597968076562508610e-01 1.468026120165794701e+00 1.117898685103954737e+00
9.620874921613969954e-01 1.469371850475002184e+00 1.118330732352275314e+00
9.643781766665432409e-01 1.470718814406718256e+00 1.118757644362159409e+00
9.666688611716893753e-01 1.472067013091796994e+00 1.119179444789237143e+00
9.689595456768356208e-01 1.473416447662128981e+00 1.119596157190757557e+00
9.712502301819817552e-01 1.474767119250642633e+00 1.120007805026004277e+00
9.735409146871280006e-01 1.476119028991304427e+00 1.120414411656706521e+00
9.758315991922741350e-01 1.477472178019120674e+00 1.120816000347452102e+00
9.781222836974202695e-01 1.478826567470138409e+00 1.121212594266095319e+00
9.804129682025665149e-01 1.480182198481445610e+00 1.121604216484164862e+00
9.827036527077126493e-01 1.481539072191172757e+00 1.121990889977269923e+00
9.849943372128588948e-01 1.482897189738493937e+00 1.122372637625503211e+00
9.872850217180050292e-01 1.484256552263626849e+00 1.122749482213843741e+00
9.895757062231512746e-01 1.485617160907835022e+00 1.123121446432556958e+00
9.918663907282974090e-01 1.486979016813427812e+00 1.123488552877593527e+00
9.941570752334436545e-01 1.488342121123761963e+00 1.123850824050987240e+00
9.964477597385897889e-01 1.489706474983242490e+00 1.124208282361248035e+00
9.987384442437359233e-01 1.491072079537322903e+00 1.124560950123757674e+00
1.001029128748882169e+00 1.492438935932507205e+00 1.124908849561161217e+00
1.003319813254028414e+00 1.493807045316350557e+00 1.125252002803756923e+00
1.005610497759174438e+00 1.495176408837459059e+00 1.125590431889883281e+00
1.007901182264320683e+00 1.496547027645493300e+00 1.125924158766308025e+00
1.010191866769466928e+00 1.497918902891166137e+00 1.126253205288612724e+00
1.012482551274613174e+00 1.499292035726246697e+00 1.126577593221575357e+00
1.014773235779759197e+00 1.500666427303558814e+00 1.126897344239552456e+00
1.017063920284905443e+00 1.502042078776983702e+00 1.127212479926859912e+00
1.019354604790051688e+00 1.503418991301460395e+00 1.127523021778150447e+00
1.021645289295197712e+00 1.504797166032986189e+00 1.127828991198791764e+00
1.023935973800343957e+00 1.506176604128618424e+00 1.128130409505240239e+00
1.026226658305490202e+00 1.507557306746475367e+00 1.128427297925415740e+00
1.028517342810636448e+00 1.508939275045735995e+00 1.128719677599073767e+00
1.030808027315782471e+00 1.510322510186642875e+00 1.129007569578173831e+00
1.033098711820928717e+00 1.511707013330501725e+00 1.129290994827251593e+00
1.035389396326074962e+00 1.513092785639682969e+00 1.129569974223782580e+00
1.037680080831220986e+00 1.514479828277621953e+00 1.129844528558551442e+00
1.039970765336367231e+00 1.515868142408821617e+00 1.130114678536012107e+00
1.042261449841513476e+00 1.517257729198851823e+00 1.130380444774653048e+00
1.044552134346659722e+00 1.518648589814350691e+00 1.130641847807357658e+00
1.046842818851805745e+00 1.520040725423025929e+00 1.130898908081762855e+00
1.049133503356951991e+00 1.521434137193655944e+00 1.131151645960617902e+00
1.051424187862098236e+00 1.522828826296090510e+00 1.131400081722139905e+00
1.053714872367244482e+00 1.524224793901251429e+00 1.131644235560368195e+00
1.056005556872390505e+00 1.525622041181133870e+00 1.131884127585519373e+00
1.058296241377536751e+00 1.527020569308808140e+00 1.132119777824336815e+00
1.060586925882682996e+00 1.528420379458419243e+00 1.132351206220442386e+00
1.062877610387829019e+00 1.529821472805188209e+00 1.132578432634683718e+00
1.065168294892975265e+00 1.531223850525414099e+00 1.132801476845483490e+00
1.067458979398121510e+00 1.532627513796474217e+00 1.133020358549182705e+00
1.069749663903267756e+00 1.534032463796824342e+00 1.133235097360386412e+00
1.072040348408413779e+00 1.535438701706001607e+00 1.133445712812306105e+00
1.074331032913560025e+00 1.536846228704623840e+00 1.133652224357099891e+00
1.076621717418706270e+00 1.538255045974391111e+00 1.133854651366214661e+00
1.078912401923852293e+00 1.539665154698086624e+00 1.134053013130722265e+00
1.081203086428998539e+00 1.541076556059578717e+00 1.134247328861656579e+00
1.083493770934144784e+00 1.542489251243819748e+00 1.134437617690349454e+00
1.085784455439291030e+00 1.543903241436849205e+00 1.134623898668765563e+00
1.088075139944437053e+00 1.545318527825793486e+00 1.134806190769832579e+00
1.090365824449583299e+00 1.546735111598867007e+00 1.134984512887773356e+00
1.092656508954729544e+00 1.548152993945373757e+00 1.135158883838437882e+00
1.094947193459875567e+00 1.549572176055707740e+00 1.135329322359626802e+00
1.097237877965021813e+00 1.550992659121354755e+00 1.135495847111423373e+00
1.099528562470168058e+00 1.552414444334891730e+00 1.135658476676514983e+00
1.101819246975314304e+00 1.553837532889989825e+00 1.135817229560518671e+00
1.104109931480460327e+00 1.555261925981413551e+00 1.135972124192303978e+00
1.106400615985606573e+00 1.556687624805023873e+00 1.136123178924314470e+00
1.108691300490752818e+00 1.558114630557776881e+00 1.136270412032886590e+00
1.110981984995899063e+00 1.559542944437726453e+00 1.136413841718568962e+00
1.113272669501045087e+00 1.560972567644024256e+00 1.136553486106438804e+00
1.115563354006191332e+00 1.562403501376921744e+00 1.136689363246419004e+00
1.117854038511337578e+00 1.563835746837770380e+00 1.136821491113590987e+00
1.120144723016483601e+00 1.565269305229022967e+00 1.136949887608508680e+00
1.122435407521629847e+00 1.566704177754234539e+00 1.137074570557510489e+00
1.124726092026776092e+00 1.568140365618063248e+00 1.137195557713028382e+00
1.127016776531922337e+00 1.569577870026272137e+00 1.137312866753899865e+00
1.129307461037068361e+00 1.571016692185728481e+00 1.137426515285671513e+00
1.131598145542214606e+00 1.572456833304407331e+00 1.137536520840908505e+00
1.133888830047360852e+00 1.573898294591389746e+00 1.137642900879499042e+00
1.136179514552506875e+00 1.575341077256865896e+00 1.137745672788957219e+00
1.138470199057653121e+00 1.576785182512135286e+00 1.137844853884727447e+00
1.140760883562799366e+00 1.578230611569607422e+00 1.137940461410483550e+00
1.143051568067945611e+00 1.579677365642803588e+00 1.138032512538430296e+00
1.145342252573091635e+00 1.581125445946357289e+00 1.138121024369599832e+00
1.147632937078237880e+00 1.582574853696015582e+00 1.138206013934152327e+00
1.149923621583384126e+00 1.584025590108639969e+00 1.138287498191669078e+00
1.152214306088530371e+00 1.585477656402207502e+00 1.138365494031449376e+00
1.154504990593676395e+00 1.586931053795811453e+00 1.138440018272802057e+00
1.156795675098822640e+00 1.588385783509663085e+00 1.138511087665339483e+00
1.159086359603968885e+00 1.589841846765091882e+00 1.138578718889268648e+00
1.161377044109114909e+00 1.591299244784547096e+00 1.138642928555679390e+00
1.163667728614261154e+00 1.592757978791598417e+00 1.138703733206834157e+00
1.165958413119407400e+00 1.594218050010937304e+00 1.138761149316454668e+00
1.168249097624553645e+00 1.595679459668377875e+00 1.138815193290009686e+00
1.170539782129699669e+00 1.597142208990857792e+00 1.138865881464996566e+00
1.172830466634845914e+00 1.598606299206439818e+00 1.138913230111229247e+00
1.175121151139992159e+00 1.600071731544312037e+00 1.138957255431116256e+00
1.177411835645138183e+00 1.601538507234789410e+00 1.138997973559945587e+00
1.179702520150284428e+00 1.603006627509315107e+00 1.139035400566162481e+00
1.181993204655430674e+00 1.604476093600460729e+00 1.139069552451648981e+00
1.184283889160576919e+00 1.605946906741928082e+00 1.139100445152001484e+00
1.186574573665722943e+00 1.607419068168549181e+00 1.139128094536808078e+00
1.188865258170869188e+00 1.608892579116289134e+00 1.139152516409921656e+00
1.191155942676015433e+00 1.610367440822245033e+00 1.139173726509737250e+00
1.193446627181161457e+00 1.611843654524648617e+00 1.139191740509460926e+00
1.195737311686307702e+00 1.613321221462866717e+00 1.139206574017385343e+00
1.198027996191453948e+00 1.614800142877401923e+00 1.139218242577158202e+00
1.200318680696600193e+00 1.616280420009894137e+00 1.139226761668052701e+00
1.202609365201746217e+00 1.617762054103121239e+00 1.139232146705233317e+00
1.204900049706892462e+00 1.619245046401001087e+00 1.139234413040028260e+00
1.207190734212038707e+00 1.620729398148591072e+00 1.139233575960189704e+00
1.209481418717184953e+00 1.622215110592090337e+00 1.139229650690162021e+00
1.211772103222330976e+00 1.623702184978840002e+00 1.139222652391344681e+00
1.214062787727477222e+00 1.625190622557324938e+00 1.139212596162355151e+00
1.216353472232623467e+00 1.626680424577174655e+00 1.139199497039289799e+00
1.218644156737769491e+00 1.628171592289163749e+00 1.139183369995984130e+00
1.220934841242915736e+00 1.629664126945213676e+00 1.139164229944273909e+00
1.223225525748061981e+00 1.631158029798393638e+00 1.139142091734251183e+00
1.225516210253208227e+00 1.632653302102921034e+00 1.139116970154521846e+00
1.227806894758354250e+00 1.634149945114163449e+00 1.139088879932462550e+00
1.230097579263500496e+00 1.635647960088639108e+00 1.139057835734474278e+00
1.232388263768646741e+00 1.637147348284018200e+00 1.139023852166237916e+00
1.234678948273792765e+00 1.638648110959123327e+00 1.138986943772965388e+00
1.236969632778939010e+00 1.640150249373931723e+00 1.138947125039651009e+00
1.239260317284085255e+00 1.641653764789575254e+00 1.138904410391324395e+00
1.241551001789231501e+00 1.643158658468341971e+00 1.138858814193297153e+00
1.243841686294377524e+00 1.644664931673676778e+00 1.138810350751413347e+00
1.246132370799523770e+00 1.646172585670183208e+00 1.138759034312296414e+00
1.248423055304670015e+00 1.647681621723623868e+00 1.138704879063593856e+00
1.250713739809816261e+00 1.649192041100921768e+00 1.138647899134225705e+00
1.253004424314962284e+00 1.650703845070160547e+00 1.138588108594625670e+00
1.255295108820108529e+00 1.652217034900587578e+00 1.138525521456986933e+00
1.257585793325254775e+00 1.653731611862613082e+00 1.138460151675501075e+00
1.259876477830400798e+00 1.655247577227811240e+00 1.138392013146602988e+00
1.262167162335547044e+00 1.656764932268923296e+00 1.138321119709208684e+00
1.264457846840693289e+00 1.658283678259856009e+00 1.138247485144954441e+00
1.266748531345839535e+00 1.659803816475684535e+00 1.138171123178436162e+00
1.269039215850985558e+00 1.661325348192652207e+00 1.138092047477444524e+00
1.271329900356131803e+00 1.662848274688173200e+00 1.138010271653202787e+00
1.273620584861278049e+00 1.664372597240832308e+00 1.137925809260601273e+00
1.275911269366424072e+00 1.665898317130385831e+00 1.137838673798431621e+00
1.278201953871570318e+00 1.667425435637764242e+00 1.137748878709618161e+00
1.280492638376716563e+00 1.668953954045071297e+00 1.137656437381453056e+00
1.282783322881862809e+00 1.670483873635586924e+00 1.137561363145824123e+00
1.285074007387008832e+00 1.672015195693766332e+00 1.137463669279448863e+00
1.287364691892155077e+00 1.673547921505243341e+00 1.137363369004098512e+00
1.289655376397301323e+00 1.675082052356829720e+00 1.137260475486830957e+00
1.291946060902447346e+00 1.676617589536516295e+00 1.137155001840214563e+00
1.294236745407593592e+00 1.678154534333476056e+00 1.137046961122556876e+00
1.296527429912739837e+00 1.679692888038062160e+00 1.136936366338128446e+00
1.298818114417886083e+00 1.681232651941811929e+00 1.136823230437386867e+00
1.301108798923032106e+00 1.682773827337445516e+00 1.136707566317200824e+00
1.303399483428178351e+00 1.684316415518869237e+00 1.136589386821073022e+00
1.305690167933324597e+00 1.685860417781174680e+00 1.136468704739360902e+00
1.307980852438470842e+00 1.687405835420640932e+00 1.136345532809496017e+00
1.310271536943616866e+00 1.688952669734735013e+00 1.136219883716207191e+00
1.312562221448763111e+00 1.690500922022114105e+00 1.136091770091734565e+00
1.314852905953909357e+00 1.692050593582625106e+00 1.135961204516051204e+00
1.317143590459055380e+00 1.693601685717306626e+00 1.135828199517077364e+00
1.319434274964201625e+00 1.695154199728390765e+00 1.135692767570898321e+00
1.321724959469347871e+00 1.696708136919302001e+00 1.135554921101976866e+00
1.324015643974494116e+00 1.698263498594660525e+00 1.135414672483370913e+00
1.326306328479640140e+00 1.699820286060282237e+00 1.135272034036942657e+00
1.328597012984786385e+00 1.701378500623180301e+00 1.135127018033574409e+00
1.330887697489932631e+00 1.702938143591565590e+00 1.134979636693377092e+00
1.333178381995078654e+00 1.704499216274848461e+00 1.134829902185902739e+00
1.335469066500224899e+00 1.706061719983639646e+00 1.134677826630352548e+00
1.337759751005371145e+00 1.707625656029751138e+00 1.134523422095787826e+00
1.340050435510517390e+00 1.709191025726197743e+00 1.134366700601334710e+00
1.342341120015663414e+00 1.710757830387197309e+00 1.134207674116392228e+00
1.344631804520809659e+00 1.712326071328173160e+00 1.134046354560840797e+00
1.346922489025955905e+00 1.713895749865754103e+00 1.133882753805243837e+00
1.349213173531101928e+00 1.715466867317775757e+00 1.133716883671053832e+00
1.351503858036248173e+00 1.717039425003281883e+00 1.133548755930815277e+00
1.353794542541394419e+00 1.718613424242525944e+00 1.133378382308368737e+00
1.356085227046540664e+00 1.720188866356970436e+00 1.133205774479050021e+00
1.358375911551686688e+00 1.721765752669290439e+00 1.133030944069892243e+00
1.360666596056832933e+00 1.723344084503372953e+00 1.132853902659827439e+00
1.362957280561979179e+00 1.724923863184318895e+00 1.132674661779882852e+00
1.365247965067125424e+00 1.726505090038443324e+00 1.132493232913381220e+00
1.367538649572271447e+00 1.728087766393277880e+00 1.132309627496137505e+00
1.369829334077417693e+00 1.729671893577570341e+00 1.132123856916656512e+00
1.372120018582563938e+00 1.731257472921287066e+00 1.131935932516326737e+00
1.374410703087709962e+00 1.732844505755613440e+00 1.131745865589617761e+00
1.376701387592856207e+00 1.734432993412955426e+00 1.131553667384272766e+00
1.378992072098002453e+00 1.736022937226939789e+00 1.131359349101502154e+00
1.381282756603148698e+00 1.737614338532416536e+00 1.131162921896176732e+00
1.383573441108294722e+00 1.739207198665458254e+00 1.130964396877018885e+00
1.385864125613440967e+00 1.740801518963363881e+00 1.130763785106794650e+00
1.388154810118587212e+00 1.742397300764656931e+00 1.130561097602500453e+00
1.390445494623733236e+00 1.743994545409088159e+00 1.130356345335557178e+00
1.392736179128879481e+00 1.745593254237637115e+00 1.130149539231994904e+00
1.395026863634025727e+00 1.747193428592511921e+00 1.129940690172642981e+00
1.397317548139171972e+00 1.748795069817151493e+00 1.129729808993314988e+00
1.399608232644317996e+00 1.750398179256225539e+00 1.129516906484996586e+00
1.401898917149464241e+00 1.752002758255637893e+00 1.129301993394029591e+00
1.404189601654610486e+00 1.753608808162524735e+00 1.129085080422298271e+00
1.406480286159756732e+00 1.755216330325257701e+00 1.128866178227410311e+00
1.408770970664902755e+00 1.756825326093444550e+00 1.128645297422882887e+00
1.411061655170049001e+00 1.758435796817930274e+00 1.128422448578321857e+00
1.413352339675195246e+00 1.760047743850797763e+00 1.128197642219607166e+00
1.415643024180341270e+00 1.761661168545369582e+00 1.127970888829068929e+00
1.417933708685487515e+00 1.763276072256209304e+00 1.127742198845671506e+00
1.420224393190633760e+00 1.764892456339121507e+00 1.127511582665190026e+00
1.422515077695780006e+00 1.766510322151154222e+00 1.127279050640388913e+00
1.424805762200926029e+00 1.768129671050598706e+00 1.127044613081202629e+00
1.427096446706072275e+00 1.769750504396992552e+00 1.126808280254908423e+00
1.429387131211218520e+00 1.771372823551118580e+00 1.126570062386304416e+00
1.431677815716364544e+00 1.772996629875007057e+00 1.126329969657885677e+00
1.433968500221510789e+00 1.774621924731937916e+00 1.126088012210018530e+00
1.436259184726657034e+00 1.776248709486439425e+00 1.125844200141114193e+00
1.438549869231803280e+00 1.777876985504291740e+00 1.125598543507801086e+00
1.440840553736949303e+00 1.779506754152526016e+00 1.125351052325099577e+00
1.443131238242095549e+00 1.781138016799427515e+00 1.125101736566591848e+00
1.445421922747241794e+00 1.782770774814535608e+00 1.124850606164594646e+00
1.447712607252387818e+00 1.784405029568644663e+00 1.124597671010327371e+00
1.450003291757534063e+00 1.786040782433806040e+00 1.124342940954083492e+00
1.452293976262680308e+00 1.787678034783328318e+00 1.124086425805399081e+00
1.454584660767826554e+00 1.789316787991779956e+00 1.123828135333220679e+00
1.456875345272972577e+00 1.790957043434988183e+00 1.123568079266073161e+00
1.459166029778118823e+00 1.792598802490042997e+00 1.123306267292226046e+00
1.461456714283265068e+00 1.794242066535295388e+00 1.123042709059860034e+00
1.463747398788411314e+00 1.795886836950360665e+00 1.122777414177232425e+00
1.466038083293557337e+00 1.797533115116118019e+00 1.122510392212841879e+00
1.468328767798703582e+00 1.799180902414713623e+00 1.122241652695590730e+00
1.470619452303849828e+00 1.800830200229559974e+00 1.121971205114951076e+00
1.472910136808995851e+00 1.802481009945337442e+00 1.121699058921125980e+00
1.475200821314142097e+00 1.804133332947996493e+00 1.121425223525211345e+00
1.477491505819288342e+00 1.805787170624757687e+00 1.121149708299356229e+00
1.479782190324434588e+00 1.807442524364113012e+00 1.120872522576926045e+00
1.482072874829580611e+00 1.809099395555827217e+00 1.120593675652660215e+00
1.484363559334726856e+00 1.810757785590940250e+00 1.120313176782832265e+00
1.486654243839873102e+00 1.812417695861765488e+00 1.120031035185407697e+00
1.488944928345019125e+00 1.814079127761893950e+00 1.119747260040203418e+00
1.491235612850165371e+00 1.815742082686193193e+00 1.119461860489043392e+00
1.493526297355311616e+00 1.817406562030810413e+00 1.119174845635916071e+00
1.495816981860457862e+00 1.819072567193171563e+00 1.118886224547129826e+00
1.498107666365603885e+00 1.820740099571984461e+00 1.118596006251468600e+00
1.500398350870750130e+00 1.822409160567238784e+00 1.118304199740346005e+00
1.502689035375896376e+00 1.824079751580207853e+00 1.118010813967960537e+00
1.504979719881042621e+00 1.825751874013448850e+00 1.117715857851447225e+00
1.507270404386188645e+00 1.827425529270805260e+00 1.117419340271031736e+00
1.509561088891334890e+00 1.829100718757407540e+00 1.117121270070181360e+00
1.511851773396481136e+00 1.830777443879673783e+00 1.116821656055756895e+00
1.514142457901627159e+00 1.832455706045311272e+00 1.116520506998162965e+00
1.516433142406773404e+00 1.834135506663318482e+00 1.116217831631500124e+00
1.518723826911919650e+00 1.835816847143984853e+00 1.115913638653710516e+00
1.521014511417065895e+00 1.837499728898893014e+00 1.115607936726730198e+00
1.523305195922211919e+00 1.839184153340918781e+00 1.115300734476637246e+00
1.525595880427358164e+00 1.840870121884234267e+00 1.114992040493795855e+00
1.527886564932504410e+00 1.842557635944307215e+00 1.114681863333008005e+00
1.530177249437650433e+00 1.844246696937902774e+00 1.114370211513656672e+00
1.532467933942796678e+00 1.845937306283085944e+00 1.114057093519852826e+00
1.534758618447942924e+00 1.847629465399220239e+00 1.113742517800580867e+00
1.537049302953089169e+00 1.849323175706971245e+00 1.113426492769841847e+00
1.539339987458235193e+00 1.851018438628306173e+00 1.113109026806798685e+00
1.541630671963381438e+00 1.852715255586496745e+00 1.112790128255919608e+00
1.543921356468527684e+00 1.854413628006118531e+00 1.112469805427119596e+00
1.546212040973673707e+00 1.856113557313052720e+00 1.112148066595904261e+00
1.548502725478819952e+00 1.857815044934489013e+00 1.111824920003510186e+00
1.550793409983966198e+00 1.859518092298923841e+00 1.111500373857045698e+00
1.553084094489112443e+00 1.861222700836164146e+00 1.111174436329632309e+00
1.555374778994258467e+00 1.862928871977326706e+00 1.110847115560544385e+00
1.557665463499404712e+00 1.864636607154841474e+00 1.110518419655347699e+00
1.559956148004550958e+00 1.866345907802450244e+00 1.110188356686037325e+00
1.562246832509697203e+00 1.868056775355209753e+00 1.109856934691177965e+00
1.564537517014843226e+00 1.869769211249492136e+00 1.109524161676039844e+00
1.566828201519989472e+00 1.871483216922986026e+00 1.109190045612734821e+00
1.569118886025135717e+00 1.873198793814698115e+00 1.108854594440356056e+00
1.571409570530281741e+00 1.874915943364954263e+00 1.108517816065108796e+00
1.573700255035427986e+00 1.876634667015401048e+00 1.108179718360449817e+00
1.575990939540574232e+00 1.878354966209005994e+00 1.107840309167220427e+00
1.578281624045720477e+00 1.880076842390059344e+00 1.107499596293779920e+00
1.580572308550866500e+00 1.881800297004175837e+00 1.107157587516140351e+00
1.582862993056012746e+00 1.883525331498295152e+00 1.106814290578098436e+00
1.585153677561158991e+00 1.885251947320683241e+00 1.106469713191367887e+00
1.587444362066305015e+00 1.886980145920933660e+00 1.106123863035712862e+00
1.589735046571451260e+00 1.888709928749969125e+00 1.105776747759076750e+00
1.592025731076597506e+00 1.890441297260042175e+00 1.105428374977715622e+00
1.594316415581743751e+00 1.892174252904736731e+00 1.105078752276324794e+00
1.596607100086889774e+00 1.893908797138968758e+00 1.104727887208173387e+00
1.598897784592036020e+00 1.895644931418988710e+00 1.104375787295228672e+00
1.601188469097182265e+00 1.897382657202381528e+00 1.104022460028287522e+00
1.603479153602328289e+00 1.899121975948067975e+00 1.103667912867103640e+00
1.605769838107474534e+00 1.900862889116306853e+00 1.103312153240513904e+00
1.608060522612620780e+00 1.902605398168695228e+00 1.102955188546567822e+00
1.610351207117767025e+00 1.904349504568169982e+00 1.102597026152651649e+00
1.612641891622913048e+00 1.906095209779009148e+00 1.102237673395615403e+00
1.614932576128059294e+00 1.907842515266833239e+00 1.101877137581898314e+00
1.617223260633205539e+00 1.909591422498605917e+00 1.101515425987652286e+00
1.619513945138351785e+00 1.911341932942635768e+00 1.101152545858868903e+00
1.621804629643497808e+00 1.913094048068577413e+00 1.100788504411500002e+00
1.624095314148644054e+00 1.914847769347432838e+00 1.100423308831583791e+00
1.626385998653790299e+00 1.916603098251552062e+00 1.100056966275365866e+00
1.628676683158936322e+00 1.918360036254635137e+00 1.099689483869421780e+00
1.630967367664082568e+00 1.920118584831733033e+00 1.099320868710780053e+00
1.633258052169228813e+00 1.921878745459248750e+00 1.098951127867040967e+00
1.635548736674375059e+00 1.923640519614938871e+00 1.098580268376500468e+00
1.637839421179521082e+00 1.925403908777914230e+00 1.098208297248266962e+00
1.640130105684667328e+00 1.927168914428642355e+00 1.097835221462384769e+00
1.642420790189813573e+00 1.928935538048947018e+00 1.097461047969949144e+00
1.644711474694959596e+00 1.930703781122010687e+00 1.097085783693229288e+00
1.647002159200105842e+00 1.932473645132375850e+00 1.096709435525783594e+00
1.649292843705252087e+00 1.934245131565945242e+00 1.096332010332577989e+00
1.651583528210398333e+00 1.936018241909984061e+00 1.095953514950104291e+00
1.653874212715544356e+00 1.937792977653120863e+00 1.095573956186497000e+00
1.656164897220690602e+00 1.939569340285348886e+00 1.095193340821646766e+00
1.658455581725836847e+00 1.941347331298026946e+00 1.094811675607320067e+00
1.660746266230983093e+00 1.943126952183881206e+00 1.094428967267272679e+00
1.663036950736129116e+00 1.944908204437006072e+00 1.094045222497363801e+00
1.665327635241275361e+00 1.946691089552865961e+00 1.093660447965671967e+00
1.667618319746421607e+00 1.948475609028295752e+00 1.093274650312608065e+00
1.669909004251567630e+00 1.950261764361502337e+00 1.092887836151028136e+00
1.672199688756713876e+00 1.952049557052066397e+00 1.092500012066348614e+00
1.674490373261860121e+00 1.953838988600943294e+00 1.092111184616655795e+00
1.676781057767006367e+00 1.955630060510463952e+00 1.091721360332819968e+00
1.679071742272152390e+00 1.957422774284336420e+00 1.091330545718606659e+00
1.681362426777298635e+00 1.959217131427648084e+00 1.090938747250786989e+00
1.683653111282444881e+00 1.961013133446864787e+00 1.090545971379248247e+00
1.685943795787590904e+00 1.962810781849834152e+00 1.090152224527105362e+00
1.688234480292737150e+00 1.964610078145785810e+00 1.089757513090808594e+00
1.690525164797883395e+00 1.966411023845332728e+00 1.089361843440255662e+00
1.692815849303029641e+00 1.968213620460472990e+00 1.088965221918896553e+00
1.695106533808175664e+00 1.970017869504590236e+00 1.088567654843845656e+00
1.697397218313321909e+00 1.971823772492456106e+00 1.088169148505987449e+00
1.699687902818468155e+00 1.973631330940230244e+00 1.087769709170084420e+00
1.701978587323614178e+00 1.975440546365462291e+00 1.087369343074884309e+00
1.704269271828760424e+00 1.977251420287093220e+00 1.086968056433226915e+00
1.706559956333906669e+00 1.979063954225456223e+00 1.086565855432149785e+00
1.708850640839052915e+00 1.980878149702278046e+00 1.086162746232992582e+00
1.711141325344198938e+00 1.982694008240680539e+00 1.085758734971505657e+00
1.713432009849345183e+00 1.984511531365181991e+00 1.085353827757950640e+00
1.715722694354491429e+00 1.986330720601698019e+00 1.084948030677208797e+00
1.718013378859637674e+00 1.988151577477542675e+00 1.084541349788882725e+00
1.720304063364783698e+00 1.989974103521430671e+00 1.084133791127398716e+00
1.722594747869929943e+00 1.991798300263477817e+00 1.083725360702113560e+00
1.724885432375076189e+00 1.993624169235202803e+00 1.083316064497413356e+00
1.727176116880222212e+00 1.995451711969527864e+00 1.082905908472817424e+00
1.729466801385368457e+00 1.997280930000780552e+00 1.082494898563081343e+00
1.731757485890514703e+00 1.999111824864695297e+00 1.082083040678294417e+00
1.734048170395660948e+00 2.000944398098413846e+00 1.081670340703985822e+00
1.736338854900806972e+00 2.002778651240487040e+00 1.081256804501220303e+00
1.738629539405953217e+00 2.004614585830876816e+00 1.080842437906702092e+00
1.740920223911099463e+00 2.006452203410955537e+00 1.080427246732870827e+00
1.743210908416245486e+00 2.008291505523509990e+00 1.080011236768004812e+00
1.745501592921391731e+00 2.010132493712740498e+00 1.079594413776317152e+00
1.747792277426537977e+00 2.011975169524262252e+00 1.079176783498055014e+00
1.750082961931684222e+00 2.013819534505108866e+00 1.078758351649597769e+00
1.752373646436830246e+00 2.015665590203730595e+00 1.078339123923553800e+00
1.754664330941976491e+00 2.017513338169997894e+00 1.077919105988860204e+00
1.756955015447122737e+00 2.019362779955201859e+00 1.077498303490875609e+00
1.759245699952268982e+00 2.021213917112056002e+00 1.077076722051480751e+00
1.761536384457415005e+00 2.023066751194696256e+00 1.076654367269171519e+00
1.763827068962561251e+00 2.024921283758684076e+00 1.076231244719155988e+00
